"person_id","gender","wave","race","race_label","age","n_dates","n_matches","match_rate","yes_rate_in","yes_rate_out","received_attr","received_sinc","received_intel","received_fun","received_amb","received_shar","received_like","received_prob_yes","received_met_before","pct_partner_black","pct_partner_white","pct_partner_latino","pct_partner_asian","pct_partner_native","pct_partner_other","pct_partner_race_missing","pct_samerace_partners","field_code","field","hometown","zipcode","income","career_code","career","id_in_wave","id_in_gender","condition","n_met_in_wave","undergrad_school","median_sat","tuition","imp_samerace","imp_samerelig","event_goal","date_freq","goout_freq","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","avg_int_corr","avg_partner_pref_attr","avg_partner_pref_sinc","avg_partner_pref_intel","avg_partner_pref_fun","avg_partner_pref_amb","avg_partner_pref_shar"
54,1,2,2,"European/Caucasian-American",28,19,0,0,0,0.473684210526316,4.42105263157895,6.31578947368421,6.75,4.8421052631579,6.47368421052632,5,5,3.89473684210526,2,0.105263157894737,0.578947368421053,0.105263157894737,0.210526315789474,0,0,0,0.578947368421053,8,"mba","new york","13827",30147,7,"consulting",15,30,2,19,NA,NA,NA,1,1,5,5,1,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,0.175555555555556,22.4444444444444,16.2777777777778,24.1111111111111,14.8888888888889,12.6666666666667,9.61111111111111
55,1,2,1,"Black/African American",23,19,3,0.157894736842105,0.31578947368421,0.578947368421053,6.21052631578947,7.05263157894737,7,7.11111111111111,6.77777777777778,5.27777777777778,6.3421052631579,4.57894736842105,1.88888888888889,0.105263157894737,0.578947368421053,0.105263157894737,0.210526315789474,0,0,0,0.105263157894737,1,"law","california","91730",39919,1,"lawyer",16,32,2,19,NA,NA,NA,1,1,6,4,2,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,0.113333333333333,22.4444444444444,16.2777777777778,24.1111111111111,14.8888888888889,12.6666666666667,9.61111111111111
56,0,3,2,"European/Caucasian-American",23,10,2,0.2,0.7,0.3,7.5,6.8,6.5,6.9,7,4.88888888888889,6.4,3.7,2,0.1,0.6,0.1,0,0,0.2,0,0.6,11,"social work","florida","33496",41466,9,"social worker",1,1,1,10,NA,NA,NA,10,9,1,3,1,2,1,10,10,5,5,2,1,7,6,8,8,7,6,9,10,4,0.085,29.7,14.2,19.6,20,11.1,9.3
57,0,3,2,"European/Caucasian-American",22,10,1,0.1,0.2,0.4,5.3,7.7,6.9,5.9,5.7,4.66666666666667,5.6,3.2,2,0.1,0.6,0.1,0,0,0.2,0,0.6,11,"social work","new jersey","7045",NA,9,"social worker",2,3,1,10,NA,NA,NA,10,10,3,5,2,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,0.07,29.7,14.2,19.6,20,11.1,9.3
58,0,3,NA,NA,NA,10,2,0.2,0.5,0.5,5.88888888888889,7,6.33333333333333,6.375,6.33333333333333,5.88888888888889,5.55555555555556,3.33333333333333,2,0.1,0.6,0.1,0,0,0.2,0,0,NA,NA,NA,NA,NA,NA,NA,3,5,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7,14.2,19.6,20,11.1,9.3
59,0,3,NA,NA,NA,10,0,0,0,0,5.4,7.25,6.5,3.75,4,3.75,4.25,2,2,0.1,0.6,0.1,0,0,0.2,0,0,NA,NA,NA,NA,NA,NA,NA,4,7,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7,14.2,19.6,20,11.1,9.3
60,0,3,6,"Other",29,10,1,0.1,0.2,0.4,4.8,7,6.4,6.5,6,4.66666666666667,4.8,4,2,0.1,0.6,0.1,0,0,0.2,0,0.2,3,"psychology","new jersey","7747",NA,6,"comedienne",5,9,1,10,NA,NA,NA,3,10,4,6,2,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,0.188,29.7,14.2,19.6,20,11.1,9.3
61,0,3,2,"European/Caucasian-American",28,10,2,0.2,0.2,0.3,3.9,7.1,7.55555555555556,5.3,5.7,4.3,5,3.9,2,0.1,0.6,0.1,0,0,0.2,0,0.6,7,"german literature","tuscaloosa, alabama","35404",23988,2,"academic",6,11,1,10,NA,NA,NA,1,5,1,5,2,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,0.13,29.7,14.2,19.6,20,11.1,9.3
62,0,3,3,"Latino/Hispanic American",26,10,3,0.3,0.8,0.3,8.3,7.1,7.6,7,6.5,6.375,7.7,4.6,1.9,0.1,0.6,0.1,0,0,0.2,0,0.1,1,"law","albuquerque, nm","87004",28989,1,"attorney",7,13,1,10,NA,NA,NA,1,1,2,7,2,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,0.246,29.7,14.2,19.6,20,11.1,9.3
63,0,3,4,"Asian/Pacific Islander/Asian-American",24,10,1,0.1,0.1,0.5,4.4,6.5,7,6.2,5.88888888888889,4.625,5.2,4.2,1.9,0.1,0.6,0.1,0,0,0.2,0,0,1,"law","palo alto, california","94306",50948,10,"undecided",8,15,1,10,NA,NA,NA,1,3,3,6,1,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2,0.167,29.7,14.2,19.6,20,11.1,9.3
64,0,3,4,"Asian/Pacific Islander/Asian-American",27,10,1,0.1,0.2,0.7,5.3,6.2,7.4,5.6,6.5,4.7,5.2,3.5,2,0.1,0.6,0.1,0,0,0.2,0,0,11,"social work","new york","11375",38022,9,"social worker",9,17,1,10,NA,NA,NA,6,3,2,6,5,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5,0.05,29.7,14.2,19.6,20,11.1,9.3
65,0,3,6,"Other",23,10,0,0,0.4,0,6.5,7.3,7,7.8,6.2,5.7,6.4,4.7,2,0.1,0.6,0.1,0,0,0.2,0,0.2,11,"social work","boston, ma","4605",NA,3,"social worker.... clinician",10,19,1,10,NA,NA,NA,6,3,2,5,3,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6,0.082,29.7,14.2,19.6,20,11.1,9.3
66,1,3,3,"Latino/Hispanic American",29,10,1,0.1,0.3,0.5,5.44444444444444,7.55555555555556,7.22222222222222,6.22222222222222,6.625,4.625,5.88888888888889,5.88888888888889,2,0,0.3,0.1,0.2,0,0.2,0.2,0.1,8,"business & international affairs","mexico","11000",NA,7,"private equity investing",1,2,1,10,NA,NA,NA,1,1,2,6,4,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2,0.23625,13.625,17.5,23.75,17.125,12.375,15.625
67,1,3,6,"Other",22,10,2,0.2,0.4,0.4,6.55555555555556,8,8,6.33333333333333,7,4.66666666666667,5.77777777777778,5.22222222222222,1.77777777777778,0,0.3,0.1,0.2,0,0.2,0.2,0.2,1,"law","torrance, ca","90503",47559,1,"lawyer or professional surfer",2,4,1,10,NA,NA,NA,1,1,6,5,2,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1,0.01,13.625,17.5,23.75,17.125,12.375,15.625
68,1,3,1,"Black/African American",27,10,0,0,0.2,0.1,5.5,5.8,7.8,4.9,6,4.7,4.7,3.9,2,0,0.3,0.1,0.2,0,0.2,0.2,0,6,"mfa creative writing","st. louis, mo","63034",53539,6,"novelist",3,6,1,10,NA,NA,NA,1,1,5,4,3,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1,0.4325,13.625,17.5,23.75,17.125,12.375,15.625
69,1,3,2,"European/Caucasian-American",28,10,2,0.2,0.7,0.2,7.3,7.6,7.9,7.1,7.11111111111111,5.9,7.3,6.4,2,0,0.3,0.1,0.2,0,0.2,0.2,0.3,8,"mba","london, uk","0",NA,7,"banker",4,8,1,10,NA,NA,NA,2,2,6,6,1,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1,-0.05875,13.625,17.5,23.75,17.125,12.375,15.625
70,1,3,2,"European/Caucasian-American",26,10,1,0.1,0.3,0.1,6,7.44444444444444,8.55555555555556,8,8.44444444444444,6.22222222222222,6.77777777777778,5.44444444444444,2,0,0.3,0.1,0.2,0,0.2,0.2,0.3,8,"mba","boston, ma","53705",32159,7,"investment banking",5,10,1,10,NA,NA,NA,5,1,5,2,1,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6,0.255,13.625,17.5,23.75,17.125,12.375,15.625
71,1,3,2,"European/Caucasian-American",21,10,3,0.3,0.4,0.5,5,8.22222222222222,7.77777777777778,5.22222222222222,7.33333333333333,5.22222222222222,5.44444444444444,5.33333333333333,2,0,0.3,0.1,0.2,0,0.2,0.2,0.3,1,"law","minnesota","55345",53940,14,"pro beach volleyball",6,12,1,10,NA,NA,NA,6,7,5,6,2,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,-0.265,13.625,17.5,23.75,17.125,12.375,15.625
72,1,3,2,"European/Caucasian-American",22,10,0,0,0.2,0.3,6.4,7.4,6.5,5,5.6,4.8,4.6,5.3,2,0,0.3,0.1,0.2,0,0.2,0.2,0.3,5,"engineering","boston, ma","2021",NA,7,"engineer or ibanker or consultant",7,14,1,10,NA,NA,NA,8,1,5,6,1,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4,0.39625,13.625,17.5,23.75,17.125,12.375,15.625
73,1,3,2,"European/Caucasian-American",22,10,0,0,0.4,0.1,6.11111111111111,7.66666666666667,7.88888888888889,7.55555555555556,8.25,5.44444444444444,5.66666666666667,5.22222222222222,2,0,0.3,0.1,0.2,0,0.2,0.2,0.3,8,"mba","chicago","6883",NA,7,"trading",8,16,1,10,NA,NA,NA,7,3,6,4,2,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1,-0.28875,13.625,17.5,23.75,17.125,12.375,15.625
74,1,3,2,"European/Caucasian-American",25,10,2,0.2,0.3,0.3,5.3,7.3,7.6,6,7.2,4.9,5.5,5.6,2.1,0,0.3,0.1,0.2,0,0.2,0.2,0.3,5,"electrical engineering","spain","30100",NA,5,"ph.d. electrical engineering",9,18,1,10,NA,NA,NA,3,1,5,7,2,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5,0.315,13.625,17.5,23.75,17.125,12.375,15.625
75,1,3,6,"Other",24,10,2,0.2,0.2,0.8,5.22222222222222,7.66666666666667,8.11111111111111,5.44444444444444,7.25,4.66666666666667,5.44444444444444,5.55555555555556,2,0,0.3,0.1,0.2,0,0.2,0.2,0.2,1,"law","philadelphia","33511",40753,1,"attorney",10,20,1,10,NA,NA,NA,3,3,6,5,3,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,0.24,13.625,17.5,23.75,17.125,12.375,15.625
76,0,4,2,"European/Caucasian-American",34,18,5,0.277777777777778,0.5,0.555555555555556,6.22222222222222,6.94444444444444,7.83333333333333,7.64705882352941,6.53333333333333,6.06666666666667,6.5,5.5,2,0.0555555555555556,0.555555555555556,0.111111111111111,0.222222222222222,0,0.0555555555555556,0,0.555555555555556,6,"classics","ohio","44118",38207,2,"teacher",1,1,2,18,NA,NA,NA,5,7,2,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,0.271111111111111,24.5555555555556,17.0555555555556,22.1666666666667,16.3333333333333,6.88888888888889,12.4444444444444
77,0,4,2,"European/Caucasian-American",22,18,6,0.333333333333333,0.444444444444444,0.555555555555556,6.83333333333333,7.23529411764706,7.27777777777778,6.52941176470588,6.33333333333333,5.78571428571429,6.36111111111111,4.55555555555556,2,0.0555555555555556,0.555555555555556,0.111111111111111,0.222222222222222,0,0.0555555555555556,0,0.555555555555556,11,"social work","minnesota","55446",46166,11,"social worker",2,3,2,18,NA,NA,NA,2,2,1,4,2,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,0.254444444444444,24.5555555555556,17.0555555555556,22.1666666666667,16.3333333333333,6.88888888888889,12.4444444444444
78,0,4,3,"Latino/Hispanic American",23,18,3,0.166666666666667,0.277777777777778,0.333333333333333,6.47222222222222,6.88235294117647,6.69444444444444,5.41176470588235,5.25,4.69230769230769,5.69444444444444,3.66666666666667,2,0.0555555555555556,0.555555555555556,0.111111111111111,0.222222222222222,0,0.0555555555555556,0,0.111111111111111,11,"social work","ohio","43229",30973,11,"counseling adolescents",3,5,2,18,NA,NA,NA,1,4,2,7,3,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,0.336111111111111,24.5555555555556,17.0555555555556,22.1666666666667,16.3333333333333,6.88888888888889,12.4444444444444
79,0,4,4,"Asian/Pacific Islander/Asian-American",26,18,3,0.166666666666667,0.5,0.277777777777778,5.88888888888889,7.83333333333333,7.77777777777778,6.88235294117647,6.25,6.2,6.72222222222222,4.72222222222222,1.88888888888889,0.0555555555555556,0.555555555555556,0.111111111111111,0.222222222222222,0,0.0555555555555556,0,0.222222222222222,5,"operations research (seas)","india/venezuela","8003",NA,5,"operations research",4,7,2,18,NA,NA,NA,8,8,2,7,1,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,0.311666666666667,24.5555555555556,17.0555555555556,22.1666666666667,16.3333333333333,6.88888888888889,12.4444444444444
80,0,4,4,"Asian/Pacific Islander/Asian-American",27,18,3,0.166666666666667,0.277777777777778,0.444444444444444,6.38888888888889,7.94444444444444,7.55555555555556,5.78125,6.73333333333333,4.92857142857143,6,4.41666666666667,1.88235294117647,0.0555555555555556,0.555555555555556,0.111111111111111,0.222222222222222,0,0.0555555555555556,0,0.222222222222222,10,"chemistry","china","411101",NA,2,"industrial scientist",5,9,2,18,NA,NA,NA,3,1,1,5,4,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,0.167222222222222,24.5555555555556,17.0555555555556,22.1666666666667,16.3333333333333,6.88888888888889,12.4444444444444
81,0,4,2,"European/Caucasian-American",28,18,3,0.166666666666667,0.777777777777778,0.166666666666667,7.88888888888889,7.27777777777778,7.61111111111111,7,8,6.66666666666667,7.16666666666667,4.88888888888889,2,0.0555555555555556,0.555555555555556,0.111111111111111,0.222222222222222,0,0.0555555555555556,0,0.555555555555556,6,"journalism","texas","76116",28317,6,"journalism",6,11,2,18,NA,NA,NA,6,9,5,5,2,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.33,24.5555555555556,17.0555555555556,22.1666666666667,16.3333333333333,6.88888888888889,12.4444444444444
82,0,4,6,"Other",25,18,5,0.277777777777778,0.555555555555556,0.388888888888889,6.61111111111111,7.77777777777778,7.22222222222222,6.94117647058824,5.9375,5.3,6.86111111111111,5.69444444444444,2,0.0555555555555556,0.555555555555556,0.111111111111111,0.222222222222222,0,0.0555555555555556,0,0.0555555555555555,9,"elementary/childhood education (ma)","washington state","98579",26645,2,"teaching and then...",7,13,2,18,NA,NA,NA,2,7,1,3,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,0.333888888888889,24.5555555555556,17.0555555555556,22.1666666666667,16.3333333333333,6.88888888888889,12.4444444444444
83,0,4,3,"Latino/Hispanic American",35,18,2,0.111111111111111,0.722222222222222,0.111111111111111,7.33333333333333,8.05555555555556,7.77777777777778,7.35294117647059,7.0625,6.36666666666667,7.22222222222222,5.70588235294118,2,0.0555555555555556,0.555555555555556,0.111111111111111,0.222222222222222,0,0.0555555555555556,0,0.111111111111111,8,"economics","panama","10019",NA,7,"economic research",8,15,2,18,NA,NA,NA,1,5,2,6,1,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.372222222222222,24.5555555555556,17.0555555555556,22.1666666666667,16.3333333333333,6.88888888888889,12.4444444444444
84,0,4,3,"Latino/Hispanic American",32,18,2,0.111111111111111,0.5,0.166666666666667,6.77777777777778,7.66666666666667,7.80555555555556,6.91176470588235,6.875,5.8125,6.77777777777778,5,2,0.0555555555555556,0.555555555555556,0.111111111111111,0.222222222222222,0,0.0555555555555556,0,0.111111111111111,10,"microbiology","spain","28035",NA,4,"pharmaceuticals",9,17,2,18,NA,NA,NA,1,1,2,4,1,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.403333333333333,24.5555555555556,17.0555555555556,22.1666666666667,16.3333333333333,6.88888888888889,12.4444444444444
85,0,4,2,"European/Caucasian-American",30,18,1,0.0555555555555555,0.388888888888889,0.222222222222222,6.38888888888889,7.72222222222222,7.33333333333333,6.35294117647059,6.2,5.92857142857143,6.22222222222222,4.88888888888889,2,0.0555555555555556,0.555555555555556,0.111111111111111,0.222222222222222,0,0.0555555555555556,0,0.555555555555556,11,"masters of social work","arizona","85201",25589,9,"social services/ policy",10,19,2,18,NA,NA,NA,3,5,2,6,4,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,0.272222222222222,24.5555555555556,17.0555555555556,22.1666666666667,16.3333333333333,6.88888888888889,12.4444444444444
86,0,4,2,"European/Caucasian-American",22,18,8,0.444444444444444,0.777777777777778,0.555555555555556,7.33333333333333,7.88888888888889,8,7.66666666666667,7.26666666666667,6.38888888888889,7.44444444444444,5.77777777777778,2,0.0555555555555556,0.555555555555556,0.111111111111111,0.222222222222222,0,0.0555555555555556,0,0.555555555555556,3,"communications","minneapolis, mn","55424",55223,2,"professor of media studies",11,21,2,18,NA,NA,NA,1,1,2,7,1,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,0.235555555555556,24.5555555555556,17.0555555555556,22.1666666666667,16.3333333333333,6.88888888888889,12.4444444444444
87,0,4,2,"European/Caucasian-American",23,18,2,0.111111111111111,0.555555555555556,0.111111111111111,7.5,7.16666666666667,7.11111111111111,6.94117647058824,6.46666666666667,5.60714285714286,6.66666666666667,4.94444444444444,2,0.0555555555555556,0.555555555555556,0.111111111111111,0.222222222222222,0,0.0555555555555556,0,0.555555555555556,11,"social work","nj","7746",NA,9,"social worker",12,23,2,18,NA,NA,NA,8,10,1,3,2,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,0.377222222222222,24.5555555555556,17.0555555555556,22.1666666666667,16.3333333333333,6.88888888888889,12.4444444444444
88,0,4,2,"European/Caucasian-American",23,18,0,0,0.333333333333333,0.0555555555555555,7,7.61111111111111,7.27777777777778,6.88888888888889,6.53333333333333,6.3125,6.5,5.11764705882353,1.94444444444444,0.0555555555555556,0.555555555555556,0.111111111111111,0.222222222222222,0,0.0555555555555556,0,0.555555555555556,11,"social work","ny","10514",109031,9,"clinical social worker",13,25,2,18,NA,NA,NA,8,7,1,4,4,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,0.252777777777778,24.5555555555556,17.0555555555556,22.1666666666667,16.3333333333333,6.88888888888889,12.4444444444444
89,0,4,2,"European/Caucasian-American",27,18,2,0.111111111111111,0.444444444444444,0.166666666666667,6.94444444444444,7.38888888888889,7.61111111111111,6,7.35294117647059,4.66666666666667,6.38888888888889,5.05555555555556,1.83333333333333,0.0555555555555556,0.555555555555556,0.111111111111111,0.222222222222222,0,0.0555555555555556,0,0.555555555555556,8,"marketing","israel","62150",NA,2,"academic",14,27,2,18,NA,NA,NA,3,2,1,7,3,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,0.192777777777778,24.5555555555556,17.0555555555556,22.1666666666667,16.3333333333333,6.88888888888889,12.4444444444444
90,0,4,4,"Asian/Pacific Islander/Asian-American",23,18,1,0.0555555555555555,0.166666666666667,0.5,5.88888888888889,8,7.72222222222222,4.82352941176471,6.0625,4.06666666666667,5.44444444444444,4.16666666666667,1.94117647058824,0.0555555555555556,0.555555555555556,0.111111111111111,0.222222222222222,0,0.0555555555555556,0,0.222222222222222,10,"chemistry","p. r. china","300151",NA,10,"i don't know",15,29,2,18,NA,NA,NA,4,1,2,7,7,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,0.27,24.5555555555556,17.0555555555556,22.1666666666667,16.3333333333333,6.88888888888889,12.4444444444444
91,0,4,6,"Other",25,18,8,0.444444444444444,0.888888888888889,0.5,8.38888888888889,8,8.22222222222222,7.76470588235294,8.1875,6.73333333333333,7.94444444444444,6,1.88888888888889,0.0555555555555556,0.555555555555556,0.111111111111111,0.222222222222222,0,0.0555555555555556,0,0.0555555555555555,1,"law","california","48895",40409,1,"lawyer",16,31,2,18,NA,NA,NA,6,8,1,3,2,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,0.227222222222222,24.5555555555556,17.0555555555556,22.1666666666667,16.3333333333333,6.88888888888889,12.4444444444444
92,0,4,2,"European/Caucasian-American",29,18,7,0.388888888888889,0.611111111111111,0.444444444444444,7.88888888888889,7.76470588235294,7.38888888888889,6.1764705882353,6.66666666666667,5.73333333333333,6.55555555555556,4.66666666666667,2,0.0555555555555556,0.555555555555556,0.111111111111111,0.222222222222222,0,0.0555555555555556,0,0.555555555555556,9,"international educational development","san francisco","94108",21597,7,"microfinancing program manager",17,33,2,18,NA,NA,NA,1,2,5,6,1,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,0.412222222222222,24.5555555555556,17.0555555555556,22.1666666666667,16.3333333333333,6.88888888888889,12.4444444444444
93,0,4,2,"European/Caucasian-American",29,18,4,0.222222222222222,0.777777777777778,0.388888888888889,7.13888888888889,7.97222222222222,8,7.5,6.9,6.3125,7.27777777777778,5.52777777777778,2,0.0555555555555556,0.555555555555556,0.111111111111111,0.222222222222222,0,0.0555555555555556,0,0.555555555555556,5,"education administration","england","0",NA,2,"education administration",18,35,2,18,NA,NA,NA,2,2,1,5,1,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,0.0833333333333333,24.5555555555556,17.0555555555556,22.1666666666667,16.3333333333333,6.88888888888889,12.4444444444444
94,1,4,4,"Asian/Pacific Islander/Asian-American",28,18,3,0.166666666666667,0.166666666666667,0.444444444444444,3.66666666666667,5.35294117647059,6.88888888888889,5.72222222222222,7.52941176470588,4.6,4.61111111111111,4,2,0,0.555555555555556,0.166666666666667,0.166666666666667,0,0.111111111111111,0,0.166666666666667,8,"business (mba)","bangladesh","0",NA,7,"marketing",1,2,2,18,NA,NA,NA,6,8,2,6,3,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,0.468888888888889,14.9444444444444,18.9444444444444,22,16.8888888888889,13.9444444444444,13.2777777777778
95,1,4,2,"European/Caucasian-American",26,18,1,0.0555555555555555,0.111111111111111,0.388888888888889,4.66666666666667,6.88888888888889,7,5.38888888888889,6.72222222222222,5.0625,5.16666666666667,5.27777777777778,2,0,0.555555555555556,0.166666666666667,0.166666666666667,0,0.111111111111111,0,0.555555555555556,8,"business","long island","11753",76624,7,"business - investment management",2,4,2,18,NA,NA,NA,7,5,1,5,2,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,-0.0666666666666667,14.9444444444444,18.9444444444444,22,16.8888888888889,13.9444444444444,13.2777777777778
96,1,4,3,"Latino/Hispanic American",26,18,0,0,0,0.555555555555556,4.38888888888889,7.16666666666667,7.38888888888889,5.11111111111111,7,4.75,5.22222222222222,4.22222222222222,1.94444444444444,0,0.555555555555556,0.166666666666667,0.166666666666667,0,0.111111111111111,0,0.166666666666667,5,"computer science","argentina","10027",NA,2,"academic or research staff",3,6,2,18,NA,NA,NA,3,6,1,7,1,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,0.354444444444444,14.9444444444444,18.9444444444444,22,16.8888888888889,13.9444444444444,13.2777777777778
97,1,4,2,"European/Caucasian-American",29,18,5,0.277777777777778,0.555555555555556,0.5,7.16666666666667,7.05555555555556,8.11111111111111,7.05882352941176,7.35714285714286,5.8,6.22222222222222,5,2,0,0.555555555555556,0.166666666666667,0.166666666666667,0,0.111111111111111,0,0.555555555555556,10,"climate-earth and environ. science","brooklyn, ny","11215",35968,2,"professor",4,8,2,18,NA,NA,NA,4,1,2,5,2,6,8,8,3,3,3,6,1,5,8,3,2,7,3,7,3,5,0.06,14.9444444444444,18.9444444444444,22,16.8888888888889,13.9444444444444,13.2777777777778
98,1,4,2,"European/Caucasian-American",39,18,2,0.111111111111111,0.111111111111111,1,5.61111111111111,7.66666666666667,6.94444444444444,4.11111111111111,6.05882352941176,4.35294117647059,5.5,4.05555555555556,2,0,0.555555555555556,0.166666666666667,0.166666666666667,0,0.111111111111111,0,0.555555555555556,11,"social work","cincinnati, ohio","45242",51725,2,"university professor",5,10,2,18,NA,NA,NA,1,1,4,4,2,8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,0.228888888888889,14.9444444444444,18.9444444444444,22,16.8888888888889,13.9444444444444,13.2777777777778
99,1,4,2,"European/Caucasian-American",28,18,8,0.444444444444444,0.944444444444444,0.5,7.83333333333333,7.66666666666667,7.88888888888889,7.5,7.64705882352941,7.3125,7.5,5.64705882352941,1.94444444444444,0,0.555555555555556,0.166666666666667,0.166666666666667,0,0.111111111111111,0,0.555555555555556,1,"law","new york","10022",55419,1,"lawyer",6,12,2,18,NA,NA,NA,1,1,3,3,2,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,0.516666666666667,14.9444444444444,18.9444444444444,22,16.8888888888889,13.9444444444444,13.2777777777778
100,1,4,6,"Other",30,18,2,0.111111111111111,0.277777777777778,0.333333333333333,4.55555555555556,7.94444444444444,8,5.8235294117647,7.6,5.64285714285714,5.80555555555556,5.33333333333333,2,0,0.555555555555556,0.166666666666667,0.166666666666667,0,0.111111111111111,0,0.111111111111111,8,"business","israel","92425",NA,2,"professor",7,14,2,18,NA,NA,NA,8,9,1,3,2,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,0.436666666666667,14.9444444444444,18.9444444444444,22,16.8888888888889,13.9444444444444,13.2777777777778
101,1,4,4,"Asian/Pacific Islander/Asian-American",22,18,0,0,0,0.722222222222222,4,7.61111111111111,7.66666666666667,4.58823529411765,7,4.29411764705882,4.75,4.77777777777778,2,0,0.555555555555556,0.166666666666667,0.166666666666667,0,0.111111111111111,0,0.166666666666667,8,"financial math","india","110015",NA,7,"finance",8,16,2,18,NA,NA,NA,3,2,3,4,3,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,0.0122222222222222,14.9444444444444,18.9444444444444,22,16.8888888888889,13.9444444444444,13.2777777777778
102,1,4,2,"European/Caucasian-American",32,18,1,0.0555555555555555,0.111111111111111,0.611111111111111,4.11111111111111,7.1764705882353,7.27777777777778,4.76470588235294,6.25,4.27777777777778,4.97222222222222,4.5,1.94444444444444,0,0.555555555555556,0.166666666666667,0.166666666666667,0,0.111111111111111,0,0.555555555555556,10,"chemistry","canada","0",NA,2,"research scientist",9,18,2,18,NA,NA,NA,2,6,1,4,4,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,-0.00166666666666667,14.9444444444444,18.9444444444444,22,16.8888888888889,13.9444444444444,13.2777777777778
103,1,4,2,"European/Caucasian-American",26,18,1,0.0555555555555555,0.277777777777778,0.277777777777778,6.22222222222222,7.1764705882353,6.94444444444444,6.4375,7.1764705882353,5.13333333333333,5.66666666666667,4.77777777777778,2,0,0.555555555555556,0.166666666666667,0.166666666666667,0,0.111111111111111,0,0.555555555555556,8,"business- mba","chicago","60089",55550,7,"business",10,20,2,18,NA,NA,NA,8,9,2,4,1,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,0.116666666666667,14.9444444444444,18.9444444444444,22,16.8888888888889,13.9444444444444,13.2777777777778
